Ticker,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Publish Date,Gross_Margin,Operating_Margin,Net_Margin,Debt_to_Equity,Operating_CF_Ratio,Return,MA5,MA20,Volume_Change,Market_Cap,Target,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Return_Lag1,Return_Lag2,Log_Return,Volatility_20,Return_norm,Return_norm_Lag1,Return_norm_Lag2
ADBE,2020-05-07,368.82,369.5,365.5,366.78,366.78,2466063,0.0,481800850.0,,,,,,,0.011751075802714395,355.67600000000004,342.636,0.06309474234190415,176714915763.0,0.001990293909155394,60.598410472183254,9.357863033275464,7.2389095619102335,367.4750332890966,317.79696671090346,0.017942886024766125,0.02010827532869297,0.011682568082108167,0.02708518279274032,0.4313269056186492,0.6488567544666543,0.6928167272694005
ADBE,2020-05-08,370.0,371.1,365.41,367.51,367.51,2548366,0.0,481800850.0,,,,,,,0.001990293909155394,360.40999999999997,345.0765,0.03337424875195816,177066630383.5,0.010639166281189771,60.583668506220185,10.04830419952117,7.800788489432421,369.60277572732224,320.5502242726778,0.011751075802714395,0.017942886024766125,0.0019883158983467195,0.027105850575372858,0.07335375412100932,0.4313269056186492,0.6488567544666543
ADBE,2020-05-11,365.84,373.63,364.5,371.42,371.42,2266282,0.0,481800850.0,,,,,,,0.010639166281189771,364.87199999999996,347.615,-0.11069210623591741,178950471707.0,-0.017015777287168188,72.34804592857895,10.78664637592999,8.397960066731935,372.0054765711625,323.22452342883753,0.001990293909155394,0.011751075802714395,0.010582968597871332,0.027115462103705933,0.3902927620187942,0.07335375412100932,0.4313269056186492
ADBE,2020-05-12,371.46,372.72,364.55,365.1,365.1,2071782,0.0,481800850.0,,,,,,,-0.017015777287168188,366.66600000000005,348.832,-0.08582338826324354,175905490335.0,-0.01791290057518491,65.15459505723763,10.738035301880757,8.8659751137617,374.1919988377885,323.4720011622115,0.010639166281189771,0.001990293909155394,-0.017162209103315743,0.024501760375059366,-0.7004480021274455,0.3902927620187942,0.07335375412100932
ADBE,2020-05-13,366.45,367.43,352.71,358.56,358.56,3365501,0.0,481800850.0,,,,,,,-0.01791290057518491,365.87399999999997,350.13250000000005,0.6244474563443452,172754512776.0,-0.008840919232485533,61.75844234864618,10.055869528173957,9.103953996644151,374.62984582830524,325.63515417169486,-0.017015777287168188,0.010639166281189771,-0.018075278608974343,0.024162578161506375,-0.7480691211077067,-0.7004480021274455,0.3902927620187942
ADBE,2020-05-14,354.0,357.0,348.01,355.39,355.39,2752031,0.0,481800850.0,,,,,,,-0.008840919232485533,363.596,350.76699999999994,-0.1822819247416655,171227204081.5,0.027884858887419428,56.06663084363243,9.153934867541295,9.11395017082358,375.11066758684785,326.423332413152,-0.01791290057518491,-0.017015777287168188,-0.008880232038000637,0.023491498821756114,-0.37801896359956455,-0.7480691211077067,-0.7004480021274455
ADBE,2020-05-15,351.57,365.48,351.53,365.3,365.3,2626904,0.0,481800850.0,,,,,,,0.027884858887419428,363.154,351.8265,-0.04546714771744942,176001850505.0,0.007309061045715826,58.52272727272727,9.133513867130603,9.117862910084984,376.7869270164216,326.8660729835784,-0.008840919232485533,-0.01791290057518491,0.027503155786620524,0.024183813710735174,1.13725469917972,-0.37801896359956455,-0.7480691211077067
ADBE,2020-05-18,371.59,375.49,367.21,367.97,367.97,2352319,0.0,481800850.0,,,,,,,0.007309061045715826,362.46400000000006,352.981,-0.10452799188702744,177288258774.5,0.011495502350735043,70.0278486887909,9.226420332710518,9.13957439461009,378.71265234942325,327.24934765057674,0.027884858887419428,-0.008840919232485533,0.007282479305486074,0.024201873898832663,0.30090559664627176,1.13725469917972,-0.37801896359956455
ADBE,2020-05-19,369.88,376.0,368.89,372.2,372.2,2753685,0.0,481800850.0,,,,,,,0.011495502350735043,363.884,355.1415,0.17062566769217957,179326276370.0,0.030709296077377823,65.41705716963446,9.531501804800655,9.217959876648203,379.6170811930349,330.6659188069651,0.007309061045715826,0.027884858887419428,0.011429931101427397,0.021130113144537555,0.5409308991032167,0.30090559664627176,1.13725469917972
ADBE,2020-05-20,377.21,384.4,377.06,383.63,383.63,2824862,0.0,481800850.0,,,,,,,0.030709296077377823,368.898,357.48449999999997,0.025847909256142332,184833260085.5,-0.003805750332351421,68.36497244335577,10.573699518776664,9.489107805073896,383.4796270534751,331.48937294652484,0.011495502350735043,0.007309061045715826,0.030247202208234465,0.021477724080564718,1.4083057448161038,0.5409308991032167,0.30090559664627176
ADBE,2020-05-21,382.0,385.12,380.6,382.17,382.17,2261384,0.0,481800850.0,,,,,,,-0.003805750332351421,374.254,359.8245,-0.19947098300731148,184129830844.5,0.008085407017819124,76.14240894830174,11.15327095258948,9.821940434577012,385.8633668805125,333.7856331194875,0.030709296077377823,0.011495502350735043,-0.0038130106265795286,0.021468634103122934,-0.17760844067973888,1.4083057448161038,0.5409308991032167
ADBE,2020-05-22,381.39,386.52,380.95,385.26,385.26,1688159,0.0,481800850.0,,,,,,,0.008085407017819124,378.246,361.88250000000005,-0.2534841495296686,185618595471.0,-0.02240045683434566,75.411218894981,11.726744059393354,10.20290115954028,389.16505573380954,334.59994426619056,-0.003805750332351421,0.030709296077377823,0.008052895244206647,0.020996917929876607,0.38352749061080754,-0.17760844067973888,1.4083057448161038
ADBE,2020-05-26,391.0,391.27,374.81,376.63,376.63,3525983,0.0,481800850.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,-0.02240045683434566,379.97799999999995,363.28900000000004,1.0886557486587458,181460654135.5,-0.003876483551496057,64.09128402529558,11.353975193676831,10.433115966367591,390.5670512500435,336.0109487499566,0.008085407017819124,-0.003805750332351421,-0.02265515786682377,0.021843181894749895,-1.037172971226735,0.38352749061080754,-0.17760844067973888
ADBE,2020-05-27,373.24,375.7,361.44,375.17,375.17,3553278,0.0,481800850.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,-0.003876483551496057,380.572,365.375,0.007741103686546458,180757224894.5,0.012421035797105295,59.327532812269595,10.816062547389834,10.50970528257204,389.20864141623963,341.54135858376037,-0.02240045683434566,0.008085407017819124,-0.0038840165879551014,0.018831759761149567,-0.2062482018259352,-1.037172971226735,0.38352749061080754
ADBE,2020-05-28,372.5,386.9,372.5,379.83,379.83,2904450,0.0,481800850.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,0.012421035797105295,379.812,366.908,-0.18259984161104192,183002416855.5,0.017823763262512227,59.56604603430583,10.64309893508647,10.536384013074928,390.2928575386993,343.5231424613007,-0.003876483551496057,-0.02240045683434566,0.012344527621038444,0.016398097036596625,0.7528024497896564,-0.2062482018259352,-1.037172971226735
ADBE,2020-05-29,382.62,389.05,377.07,386.6,386.6,5937467,0.0,480000000.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,0.017823763262512227,380.698,368.556,1.0442655235931073,185568000000.0,0.007966890843248864,62.85521885521888,10.926354236728116,10.614378057805567,392.6390225415507,344.4729774584493,0.012421035797105295,-0.003876483551496057,0.01766678257395906,0.016569636160368505,1.0662142730819115,0.7528024497896564,-0.2062482018259352
ADBE,2020-06-01,387.08,389.99,382.89,389.68,389.68,2035186,0.0,480000000.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,0.007966890843248864,381.582,370.848,-0.5663997518193473,187046400000.0,0.0019503182098130623,62.43530373195314,11.269459054404876,10.74539425712543,393.7217464770145,347.9742535229855,0.017823763262512227,0.012421035797105295,0.007935322724056726,0.014696247715198148,0.539955700110471,1.0662142730819115,0.7528024497896564
ADBE,2020-06-02,389.92,390.91,382.03,390.44,390.44,2509555,0.0,480000000.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,0.0019503182098130623,384.344,372.9145,0.2330838557262087,187411200000.0,-0.0013318307550455044,68.67079280872383,11.470473267064335,10.890410059113211,394.97249387261235,350.8565061273876,0.007966890843248864,0.017823763262512227,0.0019484188084770112,0.014569667357334762,0.1337311800393387,0.539955700110471,1.0662142730819115
ADBE,2020-06-03,390.82,391.14,387.46,389.92,389.92,2537092,0.0,480000000.0,2020-05-25,0.8673273657289002,0.3248081841432225,0.3516624040920716,,,-0.0013318307550455044,387.294,374.604,0.010972861722496674,187161600000.0,-0.010566270004103373,75.35575679172061,11.45576390926692,11.003480829143953,396.4239140333102,352.78408596668976,0.0019503182098130623,0.007966890843248864,-0.0013327184298681694,0.014241804578524002,-0.09357791862120118,0.1337311800393387,0.539955700110471
